"case","design_seed_id","stage","retry_id","seed","sharing"
"four_drug",17,"sa_move_shared",15,1168237629,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",16,1168237630,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",17,1168237631,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",18,1168237632,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",19,1168237633,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",20,1168237755,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",21,1168237756,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",22,1168237757,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",23,1168237758,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",24,1168237759,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",25,1168237760,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",26,1168237761,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",27,1168237762,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",28,1168237763,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",29,1168237764,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",30,1168237886,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",31,1168237887,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",32,1168237888,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",33,1168237889,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",34,1168237890,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",35,1168237891,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",36,1168237892,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",37,1168237893,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",38,1168237894,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",39,1168237895,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",40,1168238017,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",41,1168238018,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",42,1168238019,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",43,1168238020,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",44,1168238021,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",45,1168238022,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",46,1168238023,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",47,1168238024,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",48,1168238025,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",49,1168238026,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",17,"sa_move_shared",50,1168238148,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"initial_design_shared",0,1893318096,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",1,1893318097,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",2,1893318098,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",3,1893318099,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",4,1893318100,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",5,1893318101,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",6,1893318102,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",7,1893318103,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",8,1893318104,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",9,1893318105,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",10,1064053290,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",11,1064053291,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",12,1064053292,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",13,1064053293,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",14,1064053294,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",15,1064053295,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",16,1064053296,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",17,1064053297,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",18,1064053298,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",19,1064053299,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",20,1064053421,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",21,1064053422,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",22,1064053423,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",23,1064053424,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",24,1064053425,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",25,1064053426,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",26,1064053427,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",27,1064053428,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",28,1064053429,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",29,1064053430,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",30,1064053552,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",31,1064053553,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",32,1064053554,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",33,1064053555,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",34,1064053556,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",35,1064053557,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",36,1064053558,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",37,1064053559,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",38,1064053560,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",39,1064053561,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",40,1064053683,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",41,1064053684,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",42,1064053685,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",43,1064053686,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",44,1064053687,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",45,1064053688,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",46,1064053689,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",47,1064053690,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",48,1064053691,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",49,1064053692,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"initial_design_shared",50,1064053814,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",18,"sa_move_shared",0,1168435519,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",1,1168435520,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",2,1168435521,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",3,1168435522,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",4,1168435523,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",5,1168435524,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",6,1168435525,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",7,1168435526,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",8,1168435527,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",9,1168435528,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",10,593715379,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",11,593715380,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",12,593715381,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",13,593715382,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",14,593715383,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",15,593715384,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",16,593715385,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",17,593715386,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",18,593715387,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",19,593715388,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",20,593715510,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",21,593715511,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",22,593715512,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",23,593715513,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",24,593715514,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",25,593715515,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",26,593715516,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",27,593715517,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",28,593715518,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",29,593715519,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",30,593715641,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",31,593715642,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",32,593715643,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",33,593715644,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",34,593715645,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",35,593715646,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",36,593715647,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",37,593715648,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",38,593715649,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",39,593715650,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",40,593715772,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",41,593715773,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",42,593715774,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",43,593715775,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",44,593715776,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",45,593715777,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",46,593715778,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",47,593715779,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",48,593715780,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",49,593715781,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",18,"sa_move_shared",50,593715903,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"initial_design_shared",0,1118614649,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",1,1118614650,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",2,1118614651,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",3,1118614652,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",4,1118614653,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",5,1118614654,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",6,1118614655,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",7,1118614656,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",8,1118614657,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",9,1118614658,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",10,509632296,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",11,509632297,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",12,509632298,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",13,509632299,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",14,509632300,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",15,509632301,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",16,509632302,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",17,509632303,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",18,509632304,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",19,509632305,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",20,509632427,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",21,509632428,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",22,509632429,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",23,509632430,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",24,509632431,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",25,509632432,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",26,509632433,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",27,509632434,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",28,509632435,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",29,509632436,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",30,509632558,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",31,509632559,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",32,509632560,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",33,509632561,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",34,509632562,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",35,509632563,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",36,509632564,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",37,509632565,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",38,509632566,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",39,509632567,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",40,509632689,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",41,509632690,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",42,509632691,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",43,509632692,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",44,509632693,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",45,509632694,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",46,509632695,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",47,509632696,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",48,509632697,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",49,509632698,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"initial_design_shared",50,509632820,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",19,"sa_move_shared",0,1082084829,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",1,1082084830,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",2,1082084831,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",3,1082084832,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",4,1082084833,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",5,1082084834,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",6,1082084835,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",7,1082084836,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",8,1082084837,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",9,1082084838,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",10,19193134,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",11,19193135,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",12,19193136,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",13,19193137,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",14,19193138,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",15,19193139,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",16,19193140,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
